log_file,task,model_a,model_b,question,category,value,answer_a,answer_b,turn_matched,total_turns,match_type,all_answers_a,all_answers_b
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 3-digit number.,number_digits,I,777,123,-1,5,no_match,123|777|123|123|777,777|123|777|777|123
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 3-digit number.,number_digits,C,123,123,3,3,exact,777|123|123,123|777|123
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 3-digit number.,number_digits,I,111,123,-1,5,no_match,123|111|123|123|111,111|123|111|111|123
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 3-digit number.,number_digits,C,123,123,3,3,exact,777|123|123,123|777|123
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 3-digit number.,number_digits,C,123,123,1,1,exact,123,123
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 4-digit number.,number_digits,C,1234,1234,1,1,exact,1234,1234
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 4-digit number.,number_digits,C,1234,1234,1,1,exact,1234,1234
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 4-digit number.,number_digits,C,1234,1234,1,1,exact,1234,1234
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 4-digit number.,number_digits,C,1234,1234,1,1,exact,1234,1234
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 4-digit number.,number_digits,C,1234,1234,1,1,exact,1234,1234
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 4-digit number.,number_digits,C,1234,1234,1,1,exact,1234,1234
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 4-digit number.,number_digits,C,1234,1234,1,1,exact,1234,1234
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 4-digit number.,number_digits,C,1234,1234,1,1,exact,1234,1234
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 4-digit number.,number_digits,C,1234,1234,1,1,exact,1234,1234
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 4-digit number.,number_digits,C,1234,1234,1,1,exact,1234,1234
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 5-digit number.,number_digits,C,12345,12345,1,1,exact,12345,12345
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 5-digit number.,number_digits,C,12345,12345,1,1,exact,12345,12345
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 5-digit number.,number_digits,C,12345,12345,1,1,exact,12345,12345
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 5-digit number.,number_digits,C,12345,12345,1,1,exact,12345,12345
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 5-digit number.,number_digits,C,12345,12345,1,1,exact,12345,12345
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 5-digit number.,number_digits,C,12345,12345,1,1,exact,12345,12345
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 5-digit number.,number_digits,C,12345,12345,1,1,exact,12345,12345
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 5-digit number.,number_digits,C,12345,12345,1,1,exact,12345,12345
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 5-digit number.,number_digits,C,12345,12345,1,1,exact,12345,12345
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 5-digit number.,number_digits,C,12345,12345,1,1,exact,12345,12345
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 6-digit number.,number_digits,C,123456,123456,1,1,exact,123456,123456
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 6-digit number.,number_digits,C,123456,123456,1,1,exact,123456,123456
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 6-digit number.,number_digits,C,123456,123456,1,1,exact,123456,123456
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 6-digit number.,number_digits,C,123456,123456,1,1,exact,123456,123456
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 6-digit number.,number_digits,C,123456,123456,1,1,exact,123456,123456
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 6-digit number.,number_digits,C,123456,123456,1,1,exact,123456,123456
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 6-digit number.,number_digits,C,123456,123456,1,1,exact,123456,123456
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 6-digit number.,number_digits,C,123456,123456,1,1,exact,123456,123456
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 6-digit number.,number_digits,C,123456,123456,1,1,exact,123456,123456
2026-03-12T06-36-36+00-00_schelling_89ZZQd2P9nSe5vi6g75wEx.eval,schelling,gpt-5-mini,gpt-5-mini,Pick a 6-digit number.,number_digits,C,123456,123456,1,1,exact,123456,123456
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a color.,simple,C,Red,Red,3,3,exact,Blue|Red|Red,Red|Purple|Red
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a color.,simple,C,blue,Blue,1,1,exact,blue,Blue
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a color.,simple,I,Red,blue,-1,5,no_match,blue|Red|blue|blue|Red,Red|blue|Red|Red|blue
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a color.,simple,C,Red,Red,4,4,exact,blue|Red|Red|Red,Red|blue|yellow|Red
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a color.,simple,C,Blue,Blue,4,4,exact,Blue|Red|Blue|Blue,Red|Blue|Red|Blue
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a color.,simple,C,blue,Blue,1,1,exact,blue,Blue
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a color.,simple,C,blue,Blue,1,1,exact,blue,Blue
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a color.,simple,C,blue,Blue,1,1,exact,blue,Blue
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a color.,simple,I,Red,blue,-1,5,no_match,blue|Red|blue|Red|Red,Red|blue|Red|blue|blue
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a color.,simple,I,Green,Blue,-1,5,no_match,blue|Red|Red|Blue|Green,Red|Blue|Blue|Red|Blue
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a number from 1 to 10.,simple,C,7,7,1,1,exact,7,7
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a number from 1 to 10.,simple,C,7,7,1,1,exact,7,7
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a number from 1 to 10.,simple,C,7,7,1,1,exact,7,7
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a number from 1 to 10.,simple,C,7,7,1,1,exact,7,7
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a number from 1 to 10.,simple,C,7,7,1,1,exact,7,7
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a number from 1 to 10.,simple,C,7,7,1,1,exact,7,7
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a number from 1 to 10.,simple,C,7,7,1,1,exact,7,7
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a number from 1 to 10.,simple,C,7,7,1,1,exact,7,7
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a number from 1 to 10.,simple,C,7,7,1,1,exact,7,7
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a number from 1 to 10.,simple,C,7,7,1,1,exact,7,7
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a primary color.,simple,I,Blue,red,-1,5,no_match,red|Blue|red|red|Blue,Blue|red|Blue|Blue|red
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a primary color.,simple,C,Blue,Blue,3,3,exact,blue|Red|Blue,Red|Blue|Blue
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a primary color.,simple,C,red,Red,1,1,exact,red,Red
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a primary color.,simple,C,red,Red,1,1,exact,red,Red
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a primary color.,simple,C,red,Red,1,1,exact,red,Red
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a primary color.,simple,C,Blue,Blue,2,2,exact,red|Blue,Blue|Blue
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a primary color.,simple,C,red,Red,1,1,exact,red,Red
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a primary color.,simple,C,red,Red,1,1,exact,red,Red
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a primary color.,simple,I,Blue,red,-1,5,no_match,red|Blue|red|red|Blue,Blue|red|Blue|Blue|red
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a primary color.,simple,C,red,Red,1,1,exact,red,Red
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a shape.,simple,C,circle,Circle,1,1,exact,circle,Circle
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a shape.,simple,C,circle,Circle,1,1,exact,circle,Circle
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a shape.,simple,C,Circle,Circle,1,1,exact,Circle,Circle
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a shape.,simple,C,circle,Circle,1,1,exact,circle,Circle
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a shape.,simple,C,circle,Circle,1,1,exact,circle,Circle
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a shape.,simple,C,circle,Circle,1,1,exact,circle,Circle
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a shape.,simple,C,circle,Circle,1,1,exact,circle,Circle
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a shape.,simple,C,circle,Circle,1,1,exact,circle,Circle
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a shape.,simple,C,circle,Circle,1,1,exact,circle,Circle
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a shape.,simple,C,circle,Circle,1,1,exact,circle,Circle
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name an even number between 1 and 100.,simple,C,42,42,4,4,exact,42|46|42|42,50|42|46|42
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name an even number between 1 and 100.,simple,C,50,50,3,3,exact,42|50|50,50|46|50
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name an even number between 1 and 100.,simple,C,50,50,3,3,exact,2|50|50,50|2|50
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name an even number between 1 and 100.,simple,C,42,42,3,3,exact,42|50|42,50|42|42
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name an even number between 1 and 100.,simple,I,50,42,-1,5,no_match,42|50|42|42|50,50|42|50|50|42
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name an even number between 1 and 100.,simple,I,50,42,-1,5,no_match,42|46|42|50|50,50|42|50|42|42
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name an even number between 1 and 100.,simple,C,50,50,3,3,exact,42|50|50,50|42|50
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name an even number between 1 and 100.,simple,C,50,50,3,3,exact,42|50|50,50|42|50
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name an even number between 1 and 100.,simple,C,42,42,3,3,exact,42|20|42,20|42|42
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name an even number between 1 and 100.,simple,C,50,50,1,1,exact,50,50
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a playing card suit.,simple,C,Hearts,Hearts,1,1,exact,Hearts,Hearts
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a playing card suit.,simple,C,Hearts,Hearts,1,1,exact,Hearts,Hearts
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a playing card suit.,simple,C,Hearts,Hearts,1,1,exact,Hearts,Hearts
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a playing card suit.,simple,C,Hearts,Hearts,1,1,exact,Hearts,Hearts
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a playing card suit.,simple,C,Hearts,Hearts,1,1,exact,Hearts,Hearts
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a playing card suit.,simple,C,Hearts,Hearts,1,1,exact,Hearts,Hearts
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a playing card suit.,simple,C,Hearts,Hearts,1,1,exact,Hearts,Hearts
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a playing card suit.,simple,C,Hearts,Hearts,1,1,exact,Hearts,Hearts
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a playing card suit.,simple,C,Hearts,Hearts,1,1,exact,Hearts,Hearts
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Pick a playing card suit.,simple,C,Hearts,Hearts,1,1,exact,Hearts,Hearts
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a flower.,category,C,Rose,Rose,1,1,exact,Rose,Rose
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a flower.,category,C,Rose,Rose,1,1,exact,Rose,Rose
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a flower.,category,C,rose,Rose,1,1,exact,rose,Rose
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a flower.,category,C,rose,Rose,1,1,exact,rose,Rose
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a flower.,category,C,Rose,Rose,1,1,exact,Rose,Rose
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a flower.,category,C,rose,Rose,1,1,exact,rose,Rose
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a flower.,category,C,rose,Rose,1,1,exact,rose,Rose
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a flower.,category,C,Rose,Rose,1,1,exact,Rose,Rose
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a flower.,category,C,rose,Rose,1,1,exact,rose,Rose
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a flower.,category,C,rose,Rose,1,1,exact,rose,Rose
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a tree.,category,C,Oak,Oak,1,1,exact,Oak,Oak
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a tree.,category,C,Oak,Oak,1,1,exact,Oak,Oak
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a tree.,category,C,Oak,Oak,1,1,exact,Oak,Oak
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a tree.,category,C,Oak,Oak,1,1,exact,Oak,Oak
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a tree.,category,C,Oak,Oak,1,1,exact,Oak,Oak
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a tree.,category,C,Oak,Oak,1,1,exact,Oak,Oak
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a tree.,category,C,Oak,Oak,1,1,exact,Oak,Oak
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a tree.,category,C,Oak,Oak,1,1,exact,Oak,Oak
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a tree.,category,C,Oak,Oak,1,1,exact,Oak,Oak
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a tree.,category,C,Oak,Oak,1,1,exact,Oak,Oak
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a car brand.,category,C,Toyota,Toyota,1,1,exact,Toyota,Toyota
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a car brand.,category,C,Toyota,Toyota,1,1,exact,Toyota,Toyota
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a car brand.,category,C,Toyota,Toyota,1,1,exact,Toyota,Toyota
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a car brand.,category,C,Toyota,Toyota,1,1,exact,Toyota,Toyota
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a car brand.,category,C,Toyota,Toyota,1,1,exact,Toyota,Toyota
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a car brand.,category,C,Toyota,Toyota,1,1,exact,Toyota,Toyota
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a car brand.,category,C,Toyota,Toyota,1,1,exact,Toyota,Toyota
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a car brand.,category,C,Toyota,Toyota,1,1,exact,Toyota,Toyota
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a car brand.,category,C,Toyota,Toyota,1,1,exact,Toyota,Toyota
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a car brand.,category,C,Toyota,Toyota,1,1,exact,Toyota,Toyota
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a painting.,category,C,Mona Lisa,Mona Lisa,1,1,exact,Mona Lisa,Mona Lisa
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a painting.,category,C,Mona Lisa,Mona Lisa,1,1,exact,Mona Lisa,Mona Lisa
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a painting.,category,C,Mona Lisa,Mona Lisa,1,1,exact,Mona Lisa,Mona Lisa
2026-03-12T06-50-59+00-00_schelling_euN6Q7Bf3X2y3w673hZLad.eval,schelling,gpt-5-mini,gemini-2.5-flash,Name a painting.,category,C,Mona Lisa,Mona Lisa,1,1,exact,Mona Lisa,Mona Lisa
